,Unnamed: 0,year,rank,song,artist
5373,5373,2013,75,One Of Those Nights,Tim McGraw
5374,5374,2013,76,Begin Again,Taylor Swift
5375,5375,2013,77,Diced Pineapples,Rick Ross Featuring Wale & Drake
5376,5376,2013,78,Guap,Big Sean
5377,5377,2013,79,Rest Of My Life,Ludacris Featuring Usher & David Guetta
5378,5378,2013,80,El Cerrito Place,Kenny Chesney
5379,5379,2013,81,All Gold Everything,Trinidad James
5380,5380,2013,82,Neva End,Future
5381,5381,2013,83,Celebration,"Game Featuring Chris Brown, Tyga, Wiz Khalifa & Lil Wayne"
5382,5382,2013,84,Over You,Cassadee Pope
5383,5383,2013,85,Two Black Cadillacs,Carrie Underwood
5384,5384,2013,86,Did It For The Girl,Greg Bates
5385,5385,2013,87,Turn On The Lights,Future
5386,5386,2013,88,Stubborn Love,The Lumineers
5387,5387,2013,89,Merry Go 'round,Kacey Musgraves
5388,5388,2013,90,The One That Got Away,Jake Owen
5389,5389,2013,91,Who Booty,Jonn Hart Featuring IamSU!
5390,5390,2013,92,Take A Walk,Passion Pit
5391,5391,2013,93,Tip It On Back,Dierks Bentley
5392,5392,2013,94,Ready Or Not,Bridgit Mendler
5393,5393,2013,95,King Wizard,Kid Cudi
5394,5394,2013,96,Ice,Kelly Rowland Featuring Lil Wayne
5395,5395,2013,97,Young & Gettin' It,Meek Mill Featuring Kirko Bangz
5396,5396,2013,98,Representin',Ludacris Featuring Kelly Rowland
5397,5397,2013,99,C'mon,Ke$ha
5398,5398,2013,100,Crying On A Suitcase,Casey James
5399,5399,2014,1,The Monster,Eminem Featuring Rihanna
