,Unnamed: 0,year,rank,song,artist
5963,5963,2019,65,Startender,A Boogie Wit da Hoodie Featuring Offset & Tyga
5964,5964,2019,66,Look Back At It,A Boogie Wit da Hoodie
5965,5965,2019,67,All My Friends,21 Savage
5966,5966,2019,68,BAD!,XXXTENTACION
5967,5967,2019,69,Backin' It Up,Pardison Fontaine Featuring Cardi B
5968,5968,2019,70,Break Da Law,21 Savage
5969,5969,2019,71,Imagine,Ariana Grande
5970,5970,2019,72,Talk To Me,Tory Lanez & Rich The Kid
5971,5971,2019,73,Monster,21 Savage
5972,5972,2019,74,Calling My Spirit,Kodak Black
5973,5973,2019,75,Consequences,Camila Cabello
5974,5974,2019,76,Armed And Dangerous,Juice WRLD
5975,5975,2019,77,Arms Around You,XXXTENTACION x Lil Pump Featuring Maluma & Swae Lee
5976,5976,2019,78,Nothing Breaks Like A Heart,Mark Ronson Featuring Miley Cyrus
5977,5977,2019,79,Sixteen,Thomas Rhett
5978,5978,2019,80,Burning Man,Dierks Bentley Featuring Brothers Osborne
5979,5979,2019,81,Beautiful Crazy,Luke Combs
5980,5980,2019,82,When The Party's Over,Billie Eilish
5981,5981,2019,83,Sweet But Psycho,Ava Max
5982,5982,2019,84,This Feeling,The Chainsmokers Featuring Kelsea Ballerini
5983,5983,2019,85,You,Jacquees
5984,5984,2019,86,1.5,21 Savage
5985,5985,2019,87,Girl Like You,Jason Aldean
5986,5986,2019,88,Out For The Night,21 Savage
5987,5987,2019,89,Good Girl,Dustin Lynch
5988,5988,2019,90,No Stylist,French Montana Featuring Drake
5989,5989,2019,91,Lovely,Billie Eilish & Khalid
5990,5990,2019,92,Ella Quiere Beber,Anuel AA & Romeo Santos
5991,5991,2019,93,Gun Smoke,21 Savage
5992,5992,2019,94,Demons And Angels,A Boogie Wit da Hoodie Featuring Juice WRLD
5993,5993,2019,95,ASMR,21 Savage
5994,5994,2019,96,Last Shot,Kip Moore
5995,5995,2019,97,Fine China,Future & Juice WRLD
5996,5996,2019,98,Envy Me,Calboy
5997,5997,2019,99,Lost In Japan,Shawn Mendes X Zedd
5998,5998,2019,100,This Is It,Scotty McCreery
5999,5999,2020,1,All I Want For Christmas Is You,Mariah Carey
