,Unnamed: 0,year,rank,song,artist
1769,1769,1977,71,"Ob-la-di, Ob-la-da",The Beatles
1770,1770,1977,72,Dreamboat Annie,Heart
1771,1771,1977,73,Lucky Man,Starbuck
1772,1772,1977,74,Free,Deniece Williams
1773,1773,1977,75,Don't Leave Me This Way,Thelma Houston
1774,1774,1977,76,Happier,Paul Anka
1775,1775,1977,77,Open Sesame - Part 1,Kool & The Gang
1776,1776,1977,78,Every Face Tells A Story,Olivia Newton-John
1777,1777,1977,79,"Baby, You Look Good To Me Tonight",John Denver
1778,1778,1977,80,I Can't Ask For Anymore Than You,Cliff Richard
1779,1779,1977,81,If You Leave Me Now,Chicago
1780,1780,1977,82,Moody Blue/she Thinks I Still Care,Elvis Presley
1781,1781,1977,83,Caledonia,Robin Trower
1782,1782,1977,84,Year Of The Cat,Al Stewart
1783,1783,1977,85,You're My Driving Wheel,The Supremes
1784,1784,1977,86,Heart On My Sleeve,Bryan Ferry
1785,1785,1977,87,Carry On Wayward Son,Kansas
1786,1786,1977,88,When Love Is New,Arthur Prysock
1787,1787,1977,89,C.b. Savage,Rod Hart
1788,1788,1977,90,Ha Cha Cha (funktion),Brass Construction
1789,1789,1977,91,White Bird,David Laflamme
1790,1790,1977,92,It's A Long Way There,Little River Band
1791,1791,1977,93,Prisoner (Captured By Your Eyes),L.A. Jets
1792,1792,1977,94,Love Bug,Bumble Bee Unlimited
1793,1793,1977,95,Feelings,Walter Jackson
1794,1794,1977,96,Hey Baby,J.J. Cale
1795,1795,1977,97,Spend Some Time,Elvin Bishop Featuring Mickey Thomas
1796,1796,1977,98,(She's Just A) Fallen Angel,Starz
1797,1797,1977,99,"Baby, I'll Give It To You",Seals & Crofts
1798,1798,1977,100,The Best Disco In Town,The Ritchie Family
1799,1799,1978,1,How Deep Is Your Love,Bee Gees
